delta,alpha1,alpha2,alpha3,alpha4,alpha5,E_lower,E_upper
0.0006000000000000001,0.06553442868080213,0.06553442868080213,0.31217663907492027,0.4108728385464783,0.14588166501699731,2.092068067372125,2.0911925237555953
0.0007,0.06553442868080213,0.06553442868080213,0.31217663907492027,0.4108728385464783,0.14588166501699731,2.087193065620004,2.0864506480344587
0.0007999999999999999,0.06553442868080213,0.06553442868080213,0.31217663907492027,0.4108728385464783,0.14588166501699731,2.082154391681862,2.081651099184551
0.0009,0.06553442868080213,0.06553442868080213,0.31217663907492027,0.4108728385464783,0.14588166501699731,2.077177106192659,2.0765134771983766
0.001,0.06553442868080213,0.06553442868080213,0.31217663907492027,0.4108728385464783,0.14588166501699731,2.0723824714351773,2.071810145686558
0.0001,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.4534611053882465,2.4525344831612044
0.00019999999999999998,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.4442870174233597,2.4433243352500518
0.0003,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.435237611055671,2.4346183874021956
0.00039999999999999996,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.4266603585053867,2.426061607903816
0.0005,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.4186646670274636,2.4178999346399186
0.0006000000000000001,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.409935161999618,2.4090625044068164
0.0007,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.401991372485116,2.401451661010956
0.0007999999999999999,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.3940915919008927,2.3934286050640745
0.0009,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.3861660628447012,2.3855340094707276
0.001,0.04954239126794788,0.04954239126794788,0.1855313213750747,0.422854152434488,0.2925297436545416,2.3783663355156395,2.3778834549096914
0.0001,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.3956105799303957,3.389459739335299
0.00019999999999999998,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.3720814137325297,3.3660016308084435
0.0003,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.349879289192328,3.3440100185175257
0.00039999999999999996,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.3278293989718875,3.3220311144588184
0.0005,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.306573598532545,3.300878276543165
0.0006000000000000001,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.285806568145314,3.280175449024964
0.0007,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.26574756424768,3.260212512463023
0.0007999999999999999,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.246378822642187,3.240980091018833
0.0009,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.227221873181379,3.2218646611785684
0.001,0.06536805016877159,0.06536805016877159,0.4422429889333252,0.13957434119293013,0.28744656953620157,3.2087018769094002,3.2034274822773185
0.0001,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.713496655606402,2.701378779255314
0.00019999999999999998,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.701305141492818,2.689080249712112
0.0003,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.689078336654392,2.6773802284497115
0.00039999999999999996,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.677879286354893,2.6661773689567547
0.0005,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.666540329205433,2.655097124185112
0.0006000000000000001,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.654783493375734,2.643394773103642
0.0007,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.644243709248683,2.6332123561683995
0.0007999999999999999,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.633419602271452,2.6225868458001727
0.0009,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.6224365367459836,2.61167678001587
0.001,0.10580773553960217,0.10580773553960217,0.4294463328201503,0.07634153024069709,0.2825966658599483,2.6121961060563033,2.6018267156528836
0.0001,0.15157581439695436,0.15157581439695436,0.20379225829751477,0.42483261186142335,0.06822350104715325,2.5260644595612596,2.52459476061732
0.00019999999999999998,0.15157581439695436,0.15157581439695436,0.20379225829751477,0.42483261186142335,0.06822350104715325,2.5155531957101367,2.5150443137597946
0.0001,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.4388053217233834,2.4343167447150726
0.00019999999999999998,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.4303201804199626,2.4261073967080637
0.0003,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.422442369259521,2.417991446484194
0.00039999999999999996,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.4149042630370796,2.410826122195769
0.0005,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.4070671459717863,2.40279494849416
0.0006000000000000001,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.3995618376591783,2.395374990627537
0.0007,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.3924580358788115,2.3884580705489267
0.0007999999999999999,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.384897397842705,2.381082673471842
0.0009,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.377871674294686,2.3741186832087884
0.001,0.08284474313471096,0.08284474313471096,0.07454878603623656,0.42107876960722,0.33868295808712157,2.3704910096676506,2.366803249423053
0.0001,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,23.9659451615449,23.963433010684216
0.00019999999999999998,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,20.59887374883365,20.596608919009537
0.0003,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,18.472886607704684,18.470782787752363
0.00039999999999999996,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,16.9495378721475,16.94755387199797
0.0005,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,15.779416829875201,15.777528550651196
0.0006000000000000001,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,14.839623741452856,14.83781538372038
0.0007,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,14.060863300199975,14.059123713345482
0.0007999999999999999,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,13.40040063709654,13.398721532307018
0.0009,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,12.830126558691294,12.828501531995698
0.001,0.034130049484595616,0.034130049484595616,0.3338821973119871,0.4924339813060201,0.10542372241280153,12.330627844626417,12.329051798299163
0.0001,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.511179699678275,4.373524094067206
0.00019999999999999998,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.460664893733053,4.328723453039227
0.0003,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.412064262545462,4.285375416904375
0.00039999999999999996,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.365879889182953,4.244431281816919
0.0005,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.3214125220432775,4.204952579896113
0.0006000000000000001,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.2789273555966405,4.167079133685232
0.0007,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.238189503049325,4.130937560308924
0.0007999999999999999,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.199210641933508,4.096259096907298
0.0009,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.1615263476783015,4.062776687478799
0.001,0.19125290187035907,0.19125290187035907,0.11383898912179242,0.4547011504395825,0.04895405669790699,4.125368397953835,4.030641762390211
0.0001,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.8492481132689598,2.829769338986064
0.00019999999999999998,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.8349522952208908,2.8158807169934463
0.0003,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.8213056368461147,2.803036232486814
0.00039999999999999996,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.80782814605157,2.789675949238053
0.0005,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.794396164136446,2.77660547532065
0.0006000000000000001,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.781388138404365,2.76398917119771
0.0007,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.768503528439106,2.751444597855725
0.0007999999999999999,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.7556320235378795,2.7388284437607284
0.0009,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.7432961396737476,2.726823621649269
0.001,0.11948143221919454,0.11948143221919454,0.20257396375534248,0.4322003112513155,0.12626286055495298,2.731202685861519,2.715053608046874
0.0001,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,6.078553037337413,6.017647538202223
0.00019999999999999998,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.9628598082229916,5.90331500918536
0.0003,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.856780520374894,5.798626674172969
0.00039999999999999996,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.757987077044929,5.701006496469059
0.0005,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.666235594946332,5.610336734266145
0.0006000000000000001,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.580245520945529,5.525402390929025
0.0007,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.499428750029985,5.4455486297320945
0.0007999999999999999,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.423159081743876,5.3701849070080785
0.0009,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.351031862345698,5.298935779388044
0.001,0.11794775955476454,0.11794775955476454,0.4656815995518375,0.023346747548701932,0.27507613378993145,5.282599305168672,5.2313402226295524
0.0001,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.274031975724184,2.273063099356466
0.00019999999999999998,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.2670429265561935,2.266392582215351
0.0003,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.260892053727819,2.2600760255236962
0.00039999999999999996,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.2539513955538175,2.2530180486110147
0.0005,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.2479290018569955,2.2471829458487993
0.0006000000000000001,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.2414402117220056,2.2406697459666187
0.0007,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.235200970930625,2.234465637614568
0.0007999999999999999,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.229048740322759,2.22834725140396
0.0009,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.2229811453787933,2.222478342455613
0.001,0.055700843995721075,0.055700843995721075,0.4164513964654083,0.32028597205474024,0.15186094348840928,2.2169959062935485,2.216358569751467
0.0001,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,25.558498491421926,25.54747653490064
0.00019999999999999998,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,21.763963031818204,21.753768508483148
0.0003,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,19.419533434374053,19.409865076569186
0.00039999999999999996,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,17.759942763819158,17.750661136847377
0.0005,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,16.495347844307098,16.486372816397274
0.0006000000000000001,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,15.485521043602466,15.476800719798868
0.0007,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,14.652389578417408,14.643887665939749
0.0007999999999999999,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,13.94825669391631,13.939946406486532
0.0009,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,13.34198000563311,13.333840767401655
0.001,0.05433856788417552,0.05433856788417552,0.2549620068537323,0.49302840890911553,0.143332448468801,12.812179680023872,12.804195190481316
0.0001,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,3.070296520557612,3.051389399101919
0.00019999999999999998,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,3.0526175798504065,3.0342263565244867
0.0003,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,3.0354014551180386,3.017300129814496
0.00039999999999999996,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,3.0184787812075196,3.000478254931501
0.0005,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,3.0017596568748073,2.984227477259928
0.0006000000000000001,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,2.986304661666808,2.969033485083332
0.0007,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,2.970332869352319,2.953118791170307
0.0007999999999999999,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,2.955501744329165,2.938671898302869
0.0009,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,2.940626401498626,2.9241322972418358
0.001,0.10780803643267928,0.10780803643267928,0.10209139255471156,0.24570773317992384,0.43658480140000616,2.926017572611917,2.909689103767362
0.0001,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,18.824733124664917,18.806429945994093
0.00019999999999999998,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,16.830961364566527,16.813828868010077
0.0003,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,15.450443404267316,15.434132935473217
0.00039999999999999996,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,14.405840436624377,14.390165692716781
0.0005,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,13.572974830843194,13.557819488202096
0.0006000000000000001,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,12.885310346940555,12.870594843559845
0.0007,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,12.303059742337403,12.288726229409743
0.0007999999999999999,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,11.800572820297951,11.78657734066399
0.0009,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,11.36037564031815,11.346683658556252
0.001,0.0665559433405145,0.0665559433405145,0.03183675024134612,0.3454996919544754,0.4895516711231495,10.970049219784714,10.956632882474878
0.0001,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.8944105473310726,2.890966395352017
0.00019999999999999998,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.88079061198835,2.877028955239615
0.0003,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.8674817940030226,2.863805380840744
0.00039999999999999996,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.854873174059579,2.851396983093177
0.0005,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.8417443798262436,2.8382241604441583
0.0006000000000000001,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.829291224863664,2.8258428442090775
0.0007,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.8170999500663587,2.8137197500999322
0.0007999999999999999,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.805305409660116,2.802037910756225
0.0009,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.7934615157456175,2.7902080066563735
0.001,0.06288680411200633,0.06288680411200633,0.09552004222308516,0.43301630418860215,0.3456900453643001,2.7819950695653275,2.7788006383372426
0.0001,0.14052294776197588,0.14052294776197588,0.1623899903869938,0.4206010645796195,0.13596304950943489,2.3736718826660788,2.3727121935947473
0.00019999999999999998,0.14052294776197588,0.14052294776197588,0.1623899903869938,0.4206010645796195,0.13596304950943489,2.3651353993276025,2.3646217918587182
0.0001,0.04870752173588197,0.04870752173588197,0.25668782123911776,0.23336859931486045,0.4125285359742578,2.1290215645754147,2.1287897235888233
0.00019999999999999998,0.04870752173588197,0.04870752173588197,0.25668782123911776,0.23336859931486045,0.4125285359742578,2.1234074649277384,2.1233106120432517
0.00039999999999999996,0.04870752173588197,0.04870752173588197,0.25668782123911776,0.23336859931486045,0.4125285359742578,2.111650079125628,2.1115275817449946
0.0001,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,36.60100318743035,36.24543188011744
0.00019999999999999998,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,28.835765935896127,28.50832816440245
0.0003,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,24.716122757295803,24.405504342290612
0.00039999999999999996,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,22.029113306139674,21.73072001318656
0.0005,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,20.088160871087965,19.7994960342948
0.0006000000000000001,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,18.596731837504265,18.316221963569838
0.0007,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,17.401945297258067,17.12850420078537
0.0007999999999999999,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,16.41556065406325,16.14839073431163
0.0009,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,15.58246002550759,15.3209488027759
0.001,0.1677043025970828,0.1677043025970828,0.4965468128842848,0.12446170933641972,0.043582872585129814,14.866135904240684,14.60979686269186
0.0001,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,4.221693690552229,4.112593673502792
0.00019999999999999998,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,4.178902938736532,4.072845511633212
0.0003,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,4.1376076234547785,4.034409492943135
0.00039999999999999996,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,4.098817916357802,3.998454316345312
0.0005,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,4.06122567384637,3.9635366560356005
0.0006000000000000001,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,4.025049137469532,3.929925133166184
0.0007,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,3.9901026257388343,3.897428549920162
0.0007999999999999999,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,3.956807731553373,3.8665620596049726
0.0009,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,3.9243243568667907,3.836364724943413
0.001,0.1718349284313007,0.1718349284313007,0.021987493611628394,0.4519902951392556,0.1823523543865147,3.893208738772763,3.8075111035781704
0.0001,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.1405435149994747,3.1396889314103977
0.00019999999999999998,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.1225287381987608,3.121617335543061
0.0003,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.105783104257779,3.1050190804698157
0.00039999999999999996,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.0885905381333476,3.0879953673199556
0.0005,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.0724045039942376,3.071587004266028
0.0006000000000000001,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.0569088786932967,3.0562237163931467
0.0007,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.0413612058679793,3.0406759311921596
0.0007999999999999999,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.0264017115337296,3.025781197495309
0.0009,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,3.0116855543553243,3.0110938615109073
0.001,0.04076956949907457,0.04076956949907457,0.43807152277853145,0.3474229115997458,0.13296642662357355,2.9971371553659094,2.996516031721376
0.0001,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.67853059819452,5.439656969852762
0.00019999999999999998,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.583503490912465,5.3527965534215385
0.0003,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.494921814778894,5.271759912934382
0.00039999999999999996,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.412345603220508,5.196299527342906
0.0005,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.334644273929641,5.125276015533895
0.0006000000000000001,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.261580018775954,5.058474223566746
0.0007,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.192491819590057,4.995356142696185
0.0007999999999999999,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.127055805021903,4.935621123585547
0.0009,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.064792056401915,4.878771831211632
0.001,0.18776243514367108,0.18776243514367108,0.025918682058080757,0.4631730257242408,0.13538342193033623,5.005480724910453,4.824623077125571
0.0001,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.9980470922981173,2.9733040330240854
0.00019999999999999998,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.9811985081990398,2.9576116841903235
0.0003,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.9652854779315407,2.9429141761570334
0.00039999999999999996,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.9490409629041703,2.9280307391113864
0.0005,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.9341010863319967,2.9139761605831205
0.0006000000000000001,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.9191749617918887,2.9001555637297356
0.0007,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.904212770113087,2.8861920206310723
0.0007999999999999999,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.8896901145128293,2.872664483751938
0.0009,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.8759132006912655,2.859955351090781
0.001,0.16261974855163802,0.16261974855163802,0.19812198742224932,0.04139344403909773,0.4352450714353769,2.862055273275853,2.8470561116085538
0.0001,0.039030768202441925,0.039030768202441925,0.34115093456018447,0.4235893620629882,0.15719816697194353,2.5193601433994397,2.5192998492311403
0.0005,0.039030768202441925,0.039030768202441925,0.34115093456018447,0.4235893620629882,0.15719816697194353,2.484443495856485,2.484373650830758
0.0006000000000000001,0.039030768202441925,0.039030768202441925,0.34115093456018447,0.4235893620629882,0.15719816697194353,2.476198484068247,2.47615927368983
0.0001,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.2992941609674356,2.2944766985387695
0.00019999999999999998,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.2914954415934687,2.286908524248557
0.0003,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.283382394639765,2.278879776586336
0.00039999999999999996,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.2762700516849703,2.272130271904369
0.0005,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.268677977457223,2.2649129470592535
0.0006000000000000001,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.2613701391732612,2.2576103176280857
0.0007,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.253985606551069,2.2503730101812325
0.0007999999999999999,0.11711693488527296,0.11711693488527296,0.14290518029200103,0.4183887839671987,0.2044721659702543,2.247203576084948,2.2439079697902287
